,0_names,0_pvals,0_logfoldchanges,1_names,1_pvals,1_logfoldchanges,2_names,2_pvals,2_logfoldchanges,3_names,3_pvals,3_logfoldchanges,4_names,4_pvals,4_logfoldchanges,5_names,5_pvals,5_logfoldchanges,6_names,6_pvals,6_logfoldchanges
208,PTRHD1,0.3641188456291392,0.41383702,TOMM6,0.2774458463704169,0.13456683,MARCH7,0.5069319894018187,0.37231728,ARF4,0.2382749218367225,0.19156231,CERK,0.3189322740225632,1.3538376,VCP,0.007944886258070615,0.7074742,GLUL,0.212152897253848,1.6491538
209,CSNK1G1,0.36537143108026837,0.304809,UBTF,0.2783101561467227,0.47419536,LAMTOR5,0.506976560837249,0.34606192,MAP2K1,0.23861050064474199,0.76154697,KIF5C,0.3201427640952158,0.57414883,AHCY,0.008190337788087242,0.85763407,PRDX4,0.21278678040629406,0.8028783
210,JCAD,0.367785251425495,0.40305895,RNF20,0.27839389617324894,0.41928753,HLX,0.5100122427563388,3.1706223,ABCE1,0.23964985251328685,0.27503562,MAD2L1,0.3201427640952158,0.262433,MKRN1,0.008212189055090396,0.9846014,CPNE1,0.21441291466340684,1.3088468
211,FKBP9,0.3703420715821898,0.4264259,FAM122A,0.2790364726895782,0.7217788,SCD,0.5105042010422435,0.23562536,AP1S3,0.24078453428083457,0.69374496,MSH6,0.3204837549780618,0.4741028,CCT4,0.008280259908621034,0.6561972,TOR1A,0.21512271751535983,2.3868
212,MINOS1,0.3713078848277115,0.103383996,ATP5MC2,0.2804649122496483,0.13977765,DUS1L,0.5115784251309237,0.2678199,EXOSC2,0.24186135977591916,0.5857287,MDGA1,0.3228773357224558,0.51497775,FCF1,0.008391115849641258,0.9474832,DCAF7,0.21547825324016923,1.6237609
213,AGK,0.373210756773111,0.57762045,MFAP2,0.2812231522797596,0.43385208,MRPL38,0.5124296886208548,0.24606393,KDELR2,0.24300339802713966,0.32285365,MAPK6,0.3228773357224558,0.18774785,RANGAP1,0.008402274130341881,0.99666405,NDUFB2,0.21661881165336638,0.7704589
214,ATPAF2,0.37401376922483254,0.52162784,EPCAM,0.2837606609654346,0.49775153,WARS,0.5141793299563656,0.39430967,WEE1,0.24371522138790624,0.42668054,MATR3,0.3245177259688724,0.5342909,ATP5MC1,0.008417918019326159,0.79988146,RBM5,0.2186971351388105,1.0260506
215,MRM1,0.3742481823888473,0.89405924,SFRP2,0.28438329164645815,0.6562968,EXOC7,0.514224233372515,0.29635262,DNAJC1,0.24408718842210397,0.8529468,KLHL36,0.3250912293733148,1.0738358,EIF3E,0.008521370384207791,1.0071069,DDX46,0.21970557448811512,0.5524991
216,BAZ2B,0.3746837621378797,0.2955256,TRA2A,0.2851203190420718,0.21848801,SSH2,0.5144487810385289,0.7489032,RRP15,0.24598418473835781,0.54660267,RASL11A,0.3265854225464091,0.71493745,EIF4H,0.00854627679883925,0.54299,VEGFD,0.22006653894850858,8.0962715
217,SLC5A6,0.3769336396337204,0.5380411,SEC63,0.287595912692704,0.3776151,DPH2,0.5157071893384548,0.5007731,UTP15,0.246140133304678,0.5508549,TPST1,0.3279301579810754,0.40925357,COPS2,0.00860540541814367,1.5430584,MAP1B,0.2202110438060565,0.96100235
218,FAM3C,0.3782133844075216,0.4103858,TMSB4X,0.28802420052593514,0.10971129,THOC3,0.5180935424383853,0.4379173,PTTG2,0.24701472597669138,0.446839,SMARCC1,0.32846905665390624,0.4133792,TMEM70,0.008829240980175448,1.2078404,GST2L,0.22057260372730814,0.98687625
219,LYPLA1,0.3801380117834291,0.29966128,EMC8,0.2891684034639642,0.42311284,OXNAD1,0.5198983373679409,1.0283415,EIF2D,0.24789149295740454,0.8776498,CCDC86,0.3287387212263755,0.23653561,MTF2,0.008854949968985988,1.1859576,POLR2I,0.22093458917857123,0.9208001
220,EIF2B4,0.38071318672289733,0.4894217,RNF34,0.28928299194654294,0.6729187,AMY1A,0.5222494090960408,0.9234608,EIF3F,0.24826791617763289,0.19251147,OSBPL5,0.3297802000541079,1.1434307,SLC35E3,0.008890115448623923,1.3287276,OLFM1,0.22180509142028648,1.6039604
221,TIRAP,0.38200080331495057,0.85955733,STRA6,0.28945493201454986,0.45015582,NFE2L1,0.5223852143869055,0.32436305,ARVCF,0.24833069223975412,0.89288294,RBP5,0.33047570511778057,0.43486723,ATP5MF,0.009219536921051683,0.57269174,PNISR,0.22202310037637873,1.6175495
222,DYNC1H1,0.3821025708880387,0.5461816,CCNG2,0.2914659849590112,0.5527714,MED4,0.5247874299209115,0.3813435,BZW2,0.24946256058247007,0.28189301,BTF3,0.3312883266050438,0.1423867,CDCA4,0.009346465287222666,1.4178478,TXN,0.22216852491689842,0.33922043
223,VOPP1,0.38335907096664046,0.7610365,PRDX4,0.2915523823270214,0.29094493,RPS16,0.5265132482130701,0.0008710049,CASP3,0.25031382449233497,0.617364,RAD23A,0.3315982362911841,0.14906856,MYH9,0.009460045211176079,0.936525,YIPF3,0.22267804796410207,1.2126987
224,SGTA,0.38451592088386244,0.30758536,RUFY1,0.2922730298087034,0.6883291,ATP6V1A,0.5272407747919066,0.35437682,MCM6,0.2504401099808159,0.3933888,TMEM259,0.333772849571074,0.47722477,WDR1,0.00965798148025653,1.4806029,POLDIP2,0.22369960225876573,1.0395924
225,VSTM2L,0.3848225029149285,1.1791974,MAP1B,0.2936310837460204,0.47565573,TBRG4,0.5276047303184761,0.24098283,TBL3,0.25047168830278,0.64612585,KARS,0.33381176536633006,0.3159358,BNIP3L,0.009688368584404581,1.0880893,PPA1,0.2250179480979343,0.5549418
226,SSU72,0.3851974171983261,0.42312178,HADHA,0.29508046201254334,0.27074316,SSR1,0.5285151792825615,0.10464411,UBE2V2,0.251863887563917,0.44288987,LIMD2,0.33509762831562095,1.1731381,STRAP,0.009708673971523779,1.0770838,RORA,0.225679198311868,1.5740814
227,ENHO,0.38581139464607883,0.6610883,RBP5,0.2956034094703678,0.3472817,ELK3,0.5294264276071705,0.4117912,NUP50,0.2522127789343428,0.35821906,CNOT2,0.33634756879270866,0.5733308,CCNI,0.009774928706470301,1.2318923,CIRBP,0.22952692390111584,0.39027077
228,SPC25,0.3869727595282132,0.35550177,EHMT1,0.29653462522104146,0.5060457,CENPM,0.5296087731015782,0.6496557,TUBA3E,0.2523714772475846,0.2909858,SYNDIG1,0.3372869900990796,0.7547,PLS3,0.00989830451965803,1.1080052,MKRN1,0.23004843021069032,0.8501098
229,BRD1,0.38875308425533683,0.4228635,MSH2,0.29775982110235377,0.6791347,LEF1,0.5297455531724679,0.21623911,ACP1,0.2538347677808105,0.6292993,CTSZ,0.3374437241255751,0.9101355,ALYREF,0.010017839551519105,0.600206,EML4,0.23652435811456818,4.494497
230,DLD,0.3904008790646869,0.368136,B4GALT1,0.29796434880796885,0.77694905,BET1,0.5300647764829838,1.1612681,OAZ,0.25415365436369164,0.3643858,JMJD1C,0.33814960636865476,0.54333407,UQCRFS1,0.01010701613347715,0.65533894,UBE2E2,0.23896660264112268,1.5165764
231,AIMP1,0.39212183793573263,0.1194962,SFSWAP,0.29822745088179115,0.5442549,TPD52,0.5305666104886069,0.13149238,SLC25A20,0.2543770407808308,0.7545758,ZNF644,0.3389743332715539,0.33017087,DARS,0.010136018345668463,1.0321448,DYNLRB1,0.23934980467395606,0.8371825
232,PPP1R3E,0.3936746285213273,0.38093147,NSG1,0.2991641812697571,0.5362922,DNAH5,0.5354147937747106,2.5883074,CALM1,0.25472835251513215,0.20562841,CKAP2,0.339760986384949,0.31278718,SEC61B,0.010268782589484403,0.6689629,EAPP,0.24080992410182145,1.6717683
233,GOLIM4,0.39464268571743166,0.4479889,LDHB,0.299486635314976,0.089782216,MRPL22,0.5354606374321718,0.35878813,CYCS,0.2554319880187793,0.20843256,SYT11,0.3398397160220985,0.38473424,MPZL3,0.010544430743640967,1.5619165,NELFCD,0.24219897171175808,1.5041635
234,PAPOLA,0.3961668244005624,0.14565653,MRPS23,0.30307848670344295,0.35790846,PCSK7,0.5375256470489576,1.8777146,VIM,0.25562412286116276,0.35936233,MFAP2,0.3400365912799185,0.45945796,AKR1D1,0.010754074756058201,3.227346,PABPC1,0.24328323185194012,0.36055544
235,ADK,0.39651371461257556,0.33216926,MEX3A,0.309208167275727,0.22132286,THAP5,0.5377553392542433,0.2918173,ALDH5A1,0.2557843119356412,0.92396593,SRRM1,0.34070651385843476,0.3463833,ZNF706,0.010837843779274221,0.9101556,NBEA,0.24367129306942903,4.2204647
236,MBTPS1,0.39713857881934167,0.5104404,CHAC2,0.31013763824669527,1.3267807,TIMM17A,0.5389045390643947,0.13263819,CDK8,0.2569718790544919,1.1385993,UBE2N,0.34224658708446143,0.22478075,NOL7,0.010930659165587258,0.8131696,LGMN,0.24374895746750525,2.1677067
237,SUV39H2,0.3974859821030099,0.4959362,UQCRC2,0.31161056082796534,0.2217514,EHBP1,0.5400089278284814,0.28133762,ADD1,0.2578086718386766,0.6954371,SLC11A2,0.34303809250999606,0.45236754,EIF3L,0.010936306976338944,1.103111,UCHL3,0.24546197501207145,1.0474148
238,MID1IP1,0.3977292733884765,0.636079,MBD3,0.31230352064033795,0.40471342,FXN,0.5407458156714743,0.6906931,DEPDC1B,0.25958503294106294,1.3328164,ASB13,0.34359284172979976,0.9185064,OAZ2,0.010947610378299916,1.2069681,ASH2L,0.24749731469545588,1.6644967
239,AGO4,0.3987381502745193,0.6755326,TSPAN3,0.31329953951911815,0.36757535,CMSS1,0.5408840380757295,0.59511036,VPS26A,0.26013580067682196,0.42902818,EIF1B,0.34434663156396994,1.7841233,SRI,0.010967416315033443,1.6651349,UBE2F,0.24804730382949702,0.8552515
240,HMGN3,0.4005859362820561,0.5527228,CLPTM1L,0.3145702208032888,0.59313476,VPS4B,0.5411605358426164,0.5490496,PPP1R2,0.2604277107980605,0.49682388,VEZT,0.3445451725813343,0.9482768,IGF2BP3,0.011121278238876126,0.5778695,QTRT2,0.24804730382949702,1.2763528
241,CCDC43,0.40475343952984155,0.8244125,LSP1,0.3149338940561852,0.31348622,SFXN1,0.5416676317208995,0.24176276,SNRPE,0.26065490864449714,0.1340332,RBM39,0.34466433224331805,0.49810228,PPAT,0.011158604225714743,1.2089243,KCNAB1,0.24820460054716564,4.053765
242,PURH,0.4065474206231645,0.13589357,PRDX6,0.3158139114034686,0.17548062,BECN1,0.5421288336927229,1.2217804,CALCB,0.26202097500476007,0.5436029,PLEKHJ1,0.3502142105520576,0.52749693,RHEB,0.011352746634590344,1.1919101,ABHD13,0.24820460054716564,1.452772
243,CXCR4,0.4076401948288888,0.45380515,RAB1A,0.31666511399749175,0.10296111,ST3GAL6,0.5421749646599945,0.41718888,GART,0.2632611951647875,0.73783475,SMARCB1,0.3514998639870154,0.19996344,TOMM20,0.011481868890046182,0.6063387,SYS1,0.24970240055459436,1.375852
244,LSS,0.41057461592565136,0.24787451,FAM49A,0.31666511399749175,0.6077265,STARD5,0.5426363819795041,1.1812893,RRM1,0.2669071200626688,0.28628898,PLK1,0.3543226392261436,0.33349016,VBP1,0.0114877689305325,0.94338244,EIF4G1,0.2517622383281405,1.583521
245,HOXA6,0.41131904415769205,0.6902061,MAD2L2,0.31754830203620643,0.3708699,CALM2,0.5426363819795041,-0.0117709255,ACAD9,0.2687264679778927,0.3541857,CCNE1,0.35484844113977043,0.896887,CHMP4B,0.01169597284241465,0.7574436,TRIB2,0.2520801852329041,1.0006144
246,NDUFS7,0.4114254564089861,0.13735087,ATP5F1B,0.318036268731255,0.12689452,NDUFA12,0.5428210036896182,0.12811746,RFC2,0.269290530715547,0.54416376,EXOC5,0.3549293774406854,1.0381659,TPM4,0.011880130086323,1.2661269,DDX41,0.25247801240056733,1.9931611
247,MTG2,0.41206427294360615,1.0253377,NME3,0.3208822972013292,0.70298326,ZNF704,0.5438831854798507,0.92975885,TPD52L2,0.2712878325288859,0.45508152,AFDN,0.35715969093655586,1.0278454,CDX4,0.011886211320514891,0.7638851,ENAH,0.25247801240056733,1.4484804
248,LEPROTL1,0.4136638855749153,0.95283586,ZBTB2,0.3213736090807031,0.49828106,TAPT1,0.5442991030759052,1.002661,CNN3,0.27168850754753415,0.20390172,MLF2,0.35785084241311593,0.18635109,TP53BP2,0.011907517382754463,1.8016295,SMO,0.2528762769375479,1.1713616
249,FGF19,0.41601662146308804,0.31555524,PSPC1,0.32155797762529537,0.24274072,MCUR1,0.5451314122929718,0.59512484,C11orf58,0.27242413047587544,0.2467673,LCK,0.3579728976384182,1.3180301,BUB3,0.012057610332005525,0.77622664,API5,0.25407369589352613,0.98376966
250,TPM3,0.41694562143914526,0.092379965,PPP1R12A,0.3223269231173582,0.46446347,COP1,0.545686635901861,0.97322273,RTN4,0.27279245260922347,0.16168693,HNRNPR,0.35988851510236886,0.24085097,NUP43,0.012372286172467186,1.3162143,FAM168B,0.2550344679743676,1.3138938
251,ARFIP2,0.41744635850012646,0.3047486,DRAM2,0.3234980160378732,1.1301835,DBR1,0.5460569407403527,0.296985,C7orf50,0.27299349911146686,0.703724,CISD2,0.3604195012156912,0.5007512,YBX3,0.01265558139661306,0.8654201,RPS19BP1,0.2562389817161007,1.4070618
252,CYR61,0.4176968598810431,1.4319218,AURKAIP1,0.3248265400460416,0.21851437,SFXN2,0.5465199968968464,0.9153307,ZNF622,0.2738658715338649,0.68975925,EI24,0.3609509787705031,0.35860416,CNDP2,0.012781520991543149,1.021649,RNF41,0.25785113822465466,1.9297163
253,FKBP3,0.4178400432833118,0.07571462,TERF2,0.32625167728998206,0.80742913,LSS,0.5465199968968464,0.19112991,PPIF,0.2769680146235729,0.3500736,EIF3A,0.3641501592852041,0.21558896,COPB2,0.012804242563273775,0.80349135,ITGB1,0.2584170514351787,1.1868902
254,EXTL3,0.4181623116347081,1.0250568,SNRPN,0.3266551688502377,0.15632579,PPP2R2D,0.5468905818196723,0.33000967,TMEM203,0.27910606976837327,0.89950037,LSAMP,0.36493212375445194,1.4065775,DNAJA2,0.013066467328683228,0.7184455,TCF7L2,0.2589838250371893,1.811845
255,PARD3B,0.41855639387836485,0.3555235,TKT,0.3275253281976056,0.13299043,ELOC,0.5474930475297564,0.23795706,NF2,0.27995760709571427,0.3336741,NDUFS5,0.3653441049928642,0.13995822,TFAP2A,0.013226072035767662,4.060478,EXOG,0.26093358462382643,1.5835682
256,DUSP5,0.42416868953476417,1.4053985,GOLT1B,0.3291765309487643,0.5534255,CKS1B,0.5484669542803033,0.054834355,CCND2,0.28170021276573853,0.55412203,H3F3B,0.36740836448507075,0.116369486,EIF1,0.013323332966577884,0.45967728,PTPA,0.26101504433149114,1.4359043
257,YARS2,0.42583196015363434,0.58054024,MFN1,0.32951990822602595,0.55987555,GNG12,0.5487917798823848,0.81178224,DCTD,0.2821455808289358,0.63331,UBE2S,0.3684017850476681,0.46075818,LSM6,0.013353645672103375,1.5177077,SEC63,0.2610965216240655,0.8488894
258,FBXW11,0.42706377672171525,0.39948693,GLI3,0.3310209960977576,0.6506323,NDUFA1,0.5491631253761835,0.11746115,EIF3H,0.2873189840080914,0.20747185,MACF1,0.3702273930499095,0.58010197,MOSPD2,0.013353645672103375,2.8019924,HSD17B12,0.26215732701253325,0.6832723
259,CROT,0.427535313615667,0.46425247,PCM1,0.33274642145794764,0.56617594,RMND5A,0.5494417158181382,0.7684276,BRI3,0.29227510870963747,0.37927946,CDC5L,0.37097584957539864,0.14893791,CLDN3,0.013478905953003396,4.982253,EDF1,0.26289347263121443,0.58374333
260,PRPF8,0.4275715982398052,0.15827875,ZFYVE19,0.3331236482735882,0.55138963,ATP7A,0.5496274814866953,0.48736846,ACTL6A,0.29241554446461204,0.34370226,CKAP4,0.37110068357178405,1.4878485,TRIM71,0.013753293955083627,1.0318596,UBE2S,0.26305725415767667,1.0301398
261,ANKRA2,0.4293517406666756,0.72501224,YEATS4,0.33353262203130285,0.37665123,HDHD2,0.5501849641854459,1.5627483,GPX1,0.297465899045286,0.26270077,THOC2,0.37147534194889664,0.44235992,NDUFB3,0.013986877508488366,0.8793987,LAMP2,0.2633030584818108,1.8771391
262,NT5C3A,0.42993394317426514,0.40993673,TIA1,0.3338159473994541,0.17729582,ERCC5,0.5518590813497196,1.4810531,PAK1IP1,0.29753694430620115,0.48876002,CTSV,0.3715169851367357,0.5153798,SMARCA5,0.014015000795253984,0.6034651,AZIN1,0.263467016063076,0.90786004
263,MGRN1,0.4306623406603418,0.6951214,SEPT2L,0.3342569842194585,0.18096139,CHAF1B,0.5523711157795509,0.7145606,YWHAG,0.29789234070967185,0.22630745,STT3A,0.37164193207406016,0.5203272,PCBD1,0.01411382574698472,1.2574567,KIF3B,0.26404142229353333,1.8132838
264,SPAG9,0.43182926479741246,0.814752,SLC39A9,0.33469839654739253,0.73323065,CCDC82,0.552790226399695,1.3925471,PFDN4,0.2981768619595495,0.53114396,FAM104A,0.37439735532046015,0.5591298,SSBP1,0.014338433310779941,0.58511496,KLHL9,0.26461669158098433,1.3814491
265,AFDN,0.43504773692357535,0.8490825,CHTF18,0.33564554446266925,0.69103605,PLPBP,0.552976547837642,0.33681202,PSMD6,0.29835477988575254,0.4469466,NCSTN,0.37443920108028506,1.3164322,GREB1,0.014468191082491772,2.1469328,SF3B1,0.26585231888022887,0.96864414
266,HIST1H103,0.4357811341164881,0.23983426,DCTN3,0.3359300250132926,0.40204212,TCEA1,0.5530697201025097,0.19788879,DHX15,0.298639596005952,0.30767506,TWF2,0.3746903363697589,0.5985438,FAM89A,0.014533457443379404,1.2343454,CUL3,0.26659559910082575,0.9459605
267,GCAT,0.43662542166572205,0.35821095,TCTN3,0.33630957375169424,0.8240597,DDX55,0.553628915260455,1.3094784,PSMA1,0.29967357573321984,0.5213352,IFI35,0.37590562426178153,1.8890634,MAPK6,0.014900796800304287,0.8917893,SFT2D1,0.26734030784444307,1.2802789
268,WBP1L,0.4370295442490554,0.66578174,C14orf2,0.3368477399089399,0.16821052,TXNRD3,0.5537687573086014,0.14755864,IPO11,0.3007099404864164,0.5776166,NAA30,0.3762832768463167,0.72898483,BZW1,0.014945422671663796,0.5097174,CITED4,0.2695830103423804,3.1806953
269,CUL1,0.4378016487783225,0.3199577,GLIPR2,0.3376718880915599,1.3107831,VAMP1,0.5553548416656507,0.30743682,YTHDF1,0.30128274901252516,0.35865998,ACVR2A,0.37636723143020223,0.38830867,RBM12,0.01502006081103908,1.265268,PALM,0.27083451854106577,3.291964
270,YEATS2,0.4397169003824284,0.47877654,CTBP2,0.3377670654120628,0.5294587,WDR59,0.5557283602091512,1.0663733,CNTN2,0.30289766644297356,1.4266672,NDUFB5,0.37708131200554473,0.17157899,BZW2,0.015061251582758613,0.8175845,EIF4B,0.2709180937643927,1.2930839
271,ARL3,0.4397537792108096,0.4704972,VBP1,0.3393240675936302,0.2378003,SMTN,0.5569898899446937,1.0103624,TRIP13,0.3030055318727697,0.7288891,C12orf10,0.3776700051938672,0.71637464,RPL4,0.01533332918023765,0.32553452,CISD2,0.27150361517059773,1.0360754
272,RARS,0.4399381999776092,0.14617868,STRBP,0.33951503680748385,0.58068657,EMC6,0.5570366400478397,0.09165193,RACGAP1,0.30372528732842785,0.43527073,YWHAZ,0.378006655436501,0.115119636,ARHGAP17,0.015436468344975173,1.3884484,THBS4,0.27150361517059773,3.2168489
273,LRP11,0.4401226651139365,0.4170825,ARPC2,0.34219584049614205,0.3588275,PRPSAP1,0.5576913421208429,0.55049354,PIP4P2,0.30441010631356913,0.4540962,ST6GALNAC2,0.378090846871618,3.4787786,UBE2D3,0.015652335041662465,0.8020535,ATP6V1B2,0.2722577011244799,0.9585947
274,GATA4,0.44015956346490936,1.2501652,GPR162,0.3439905433246552,0.786547,GLG1,0.5582528131948166,0.15948133,TWF1,0.30531274470240366,0.82695156,SPEN,0.3791863863094642,0.7270517,JUP,0.015890493460804768,1.462473,COPS8,0.2730132193171966,0.5565781
275,GLB1,0.44052864455896434,0.9129304,NEK9,0.34418318868479114,0.40996796,COPE,0.5588145589527089,0.080422476,CNOT9,0.30542118050310374,0.24234179,ZFAND6,0.3815949706007238,0.5389534,ARFIP2,0.015902287945801244,1.3087789,SLC25A3,0.274107052822667,0.40593687
